Category,Custom Name,ASIN,Country Code,Product Title,Product Review URL,Review Rating,Review Date,Reviewer URL,Reviewer Name,Reviewer ID,Review Title,Review Text,Verified Review,Variation ASIN,Deleted,Colour,Size name
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RZVKG0WLBE3KB,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGG6IIBJ5TRFE5QALL6L5GNNKZFQ,Muhammad irfan,AGG6IIBJ5TRFE5QALL6L5GNNKZFQ,Superb mobile,It's a good mobile,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2OHA7X8YD6BOA,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AG23EB5OIVXTYSNYLWYV5YI4AL3Q,PRAMOD,AG23EB5OIVXTYSNYLWYV5YI4AL3Q,Value for money,Good Quality.,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2LA23TBXKO8EN,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHRFABEJZ7FZ2QYYJQOA4MF4H7DA,Amazon Customer,AHRFABEJZ7FZ2QYYJQOA4MF4H7DA,Nice phone,Good,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3SG3TV7GKYA0T,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHQGFE4UVINNCZVULC3P2DMRK22Q,Amazon Customer,AHQGFE4UVINNCZVULC3P2DMRK22Q,Good phone,Good Phone in 15K range,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RYC6G5M9C36SB,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AF7IH2Y7WQJ7A2CHVXLQV7WAKFBA,Annapurna,AF7IH2Y7WQJ7A2CHVXLQV7WAKFBA,Good,Fine,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R291BVBGZFUDZG,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFZRU5B3TFOYOMKWXKHS5NFCF4TA,Jina Mondal,AFZRU5B3TFOYOMKWXKHS5NFCF4TA,Excellent,Excellent.. best phone of this budget,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RCA9DB1CF8X76,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFNZHM3VFCERJYVI5BAG2FHGLUHQ,Subham Sarkar,AFNZHM3VFCERJYVI5BAG2FHGLUHQ,Value for money,Nice,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1N6P68ROBTENW,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AG5JCET2XJ76WUHE75GYMGP7RTJQ,Aravind kumar,AG5JCET2XJ76WUHE75GYMGP7RTJQ,Mid range beast,Great performance with no so great camera.,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1B2QGHL3HGY3W,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHNA3MIEFKROR3EVND3RTCT34KNQ,Ritesh yeshraj murarka,AHNA3MIEFKROR3EVND3RTCT34KNQ,Network slow,Good mobile but internet not works  much fast that is the only problem in this,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R10TP820N8GQ3R,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFTXZZNGOQ6BFCGSWGQL2OKSEWYA,atul kumar,AFTXZZNGOQ6BFCGSWGQL2OKSEWYA,Slow speed,It's start lagging once you browse internet based software.,No,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3FSW69AZW0W4A,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEY6OUGSKY7IBVZHDO3BXVNNTUOQ,Mohammad.Abid,AEY6OUGSKY7IBVZHDO3BXVNNTUOQ,Amazing Performance in this price.,Average rating of the Record.,No,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RZUU2S6046RMJ,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEX2TYCJGBDWGWUWFDR26ETYXBDQ,Nithya,AEX2TYCJGBDWGWUWFDR26ETYXBDQ,Good,Good product,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RQ2ORZJ02GRB7,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFMSZDSCJ7ZYIIV4AGSL3LG3BDZQ,karthick kt,AFMSZDSCJ7ZYIIV4AGSL3LG3BDZQ,Average,All are not bad,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RB8UW1UIVDWA1,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEADMURHZEKHI7LN5AD2TEVZEGYQ,Tushar,AEADMURHZEKHI7LN5AD2TEVZEGYQ,Value for money,Nice phone,Yes,B07X3NZZJ1,Not Deleted,Shadow Black,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3TMADYOFX9N00,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGEC3INRY3O4A6KJZ5HKIRQIFOMQ,Sanjeev Kumar,AGEC3INRY3O4A6KJZ5HKIRQIFOMQ,"Just Ok ok, not more then that","Charging and discharging both are fast.
Camera quality is good but not justify the 64mp performance. It's looks like just tag, not more then that.
Performance is OK OK.
Too much Ads.",Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RFUW6JX97D117,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFT6D65REZRZ2ICJTIW6QXRALN6A,Minhaj,AFT6D65REZRZ2ICJTIW6QXRALN6A,Please help,"Settings are too complicated
Please make it easier
Good camera
Please allow to hide hotspot notifications",Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R20JDU0QZSL2PY,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEQOEFRV5F7TDUBOAMFVGNUYH6ZA,Suraj Rawal,AEQOEFRV5F7TDUBOAMFVGNUYH6ZA,Satisfied,Thik thak,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R38SGC5H02ZSUS,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGTGC5OZL2JEB766HQ64Z3DDOB5A,Shree Aghav,AGTGC5OZL2JEB766HQ64Z3DDOB5A,Awesome device.. Just go for it..,Awesome device.. Just go for it..,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RJPB9O8SRN6U4,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AG2KWZ2FPTLH35WWFX2MLVONK3JQ,Sanjay,AG2KWZ2FPTLH35WWFX2MLVONK3JQ,It’s fantastic,Awesome phone no words....,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2XYQXW56OL32C,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AG2FO7MPKE2XBV6MKFQQ5FNVWBJA,Arun bhagat,AG2FO7MPKE2XBV6MKFQQ5FNVWBJA,Fingerprint scanner,The fingerprint scanner is not good,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R38L632JB1XZYG,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHE6UZ4OMYL66QGYSDLZBVTS3FUA,Amazon Customer,AHE6UZ4OMYL66QGYSDLZBVTS3FUA,Budget mobile,Nice phone,No,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RCQ22FYCLP4OL,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGLVQRWXM65II4DPHFS4XG6ULEPQ,Priyanka,AGLVQRWXM65II4DPHFS4XG6ULEPQ,Best product .,When making status then pics some time blurred . Little confused,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3UBZ0X14ESVLO,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEO7Q6IRRB7OYMRMZJBPXTJ4PO2A,satyam vishwakarma,AEO7Q6IRRB7OYMRMZJBPXTJ4PO2A,Good one,"According to price range, phone is good..
Appearance is awesome, especially while color.
Just go for it..",Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R7XOS7KCVGOIE,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AH3BWYGN7NB24GEYNIULPBSD7OUA,jayant dhaka,AH3BWYGN7NB24GEYNIULPBSD7OUA,--,Overall value for money,Yes,B07X4Q6QBR,Not Deleted,Gamma Green,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1NXTQB4TQZGJ9,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEFERZHJ3GCJ6NKJSAGNDN65G3WA,Devilal,AEFERZHJ3GCJ6NKJSAGNDN65G3WA,Good,Good,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1WGTAL4QP9OJB,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFHQMKU4OFZTAD7VIGSDUQVXKUTA,hotshotiam,AFHQMKU4OFZTAD7VIGSDUQVXKUTA,Good mid range,"It is good mid range phone, bought the realme x2 as well couple of bucks more but that was worth it too,
Thumbs up for this one 👍",Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3G0DTDMB1SLA6,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEFJB724LP2P7325SSUPTLUDSWQA,Nitin Vakte,AEFJB724LP2P7325SSUPTLUDSWQA,Good,Perfect Mobile,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R23H6VDSWKFR0Z,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHTNSZULEUTF2AKGDYGCBLSPZZ4A,Vaibhav Vig,AHTNSZULEUTF2AKGDYGCBLSPZZ4A,Works well in most instances,"The mobile phone is great. Works well in most cases. Have seen instances of odd stuttering, which is unexpected, given its a new phone with decent CPU n ram @ limited workload. Otherwise good at the price.",Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2S2OU5AJ2Q2KF,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEXTYQX2UL7CVSRQ4YM2Q4FALL6Q,sagar gupta,AEXTYQX2UL7CVSRQ4YM2Q4FALL6Q,Value for money,The phone is a bit much heavy (200gm) & camera don't take proper picture in dim light,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1V08BSWIX3SOH,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHMZNC75IBMF3CHBUWWYQARHU5CA,prabhu,AHMZNC75IBMF3CHBUWWYQARHU5CA,Good worth,Nice,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RNRQRRJFXKJWC,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHPJM2ODEIIUAVPDQHBSWFIXOQJQ,Amazon Customer,AHPJM2ODEIIUAVPDQHBSWFIXOQJQ,Good,Battery dry fast,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2E9QI5EAHPJZY,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFIHOHK7ZY6OBK6UDNB52FFT4WBQ,Aniket,AFIHOHK7ZY6OBK6UDNB52FFT4WBQ,Nice phone,Overall a nice phone with good performance but not very happy with the battery life,Yes,B07X3P11YY,Not Deleted,Shadow Black,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R15UYGM9JWNIVZ,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGKWXOI7QID36SCBVDGRUD5E2HVA,sudarshan kanakaraj,AGKWXOI7QID36SCBVDGRUD5E2HVA,Superb Mobile,Battery life is so good😀😀,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1GKJ07TKZH8KL,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHJ34PJYPEL33563YXKYJSGQSBMQ,Vishal kumar,AHJ34PJYPEL33563YXKYJSGQSBMQ,Good,Good,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RJS5DZQP7JKF0,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFARR4EW7SLRORONM2M4GLHQUCPQ,RISHABH Singh,AFARR4EW7SLRORONM2M4GLHQUCPQ,Amazing,Size of mobile is not so much easier to handle but it has awesome look,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2OGTVHNFIJ5R2,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFXLKEO27PLZSOAUQXYYMAMYEDGQ,Ripal patel,AFXLKEO27PLZSOAUQXYYMAMYEDGQ,Camera quality is to much good,Camera quality is to much good but phone some time hang,Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1FAMU0HE0TGV7,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFYSEJGPXPJGIETEGM3HTT3TGBYQ,Ankit,AFYSEJGPXPJGIETEGM3HTT3TGBYQ,Battery life low,Battery charge take more than 2 Hrs. Also talktime only 6 to 7 Hrs,Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RR7PBF7SXWH0K,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AESJDERYV5AANELVB7OHQ4XS4AEQ,Pratik,AESJDERYV5AANELVB7OHQ4XS4AEQ,Games shut down by themselves,Sometimes the games start not responding and shut down by themselves. Need to restart the games.,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3KML50PYT8LSD,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFUVMEENJRBWS7YXM5Y5VIHSWX2A,Anirban Ghosh,AFUVMEENJRBWS7YXM5Y5VIHSWX2A,Ok,"Ok, could be better with this price",Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R25Y9BI02VFGIE,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AF4F2KYVFP4CMPGUB3MW6W4K4B3Q,ankit,AF4F2KYVFP4CMPGUB3MW6W4K4B3Q,note8pro,overall quality is good,No,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R6LSZALOL3AHY,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEUOWCDQT6YLYRABIWVQK4GMGZ3Q,Ganesan,AEUOWCDQT6YLYRABIWVQK4GMGZ3Q,Smart & Fast & good,Super fast & Good.,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RY1870UABR7XX,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHBGN4LOQFZVSM7OLD6QQG6KMTJQ,JmL,AHBGN4LOQFZVSM7OLD6QQG6KMTJQ,Value for money,Battery good,No,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3IWEPIBCFBC2K,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AF5UDZLFXOVI4O3NYZZUMMKTD3WA,K.SAI VINEEL KANTH,AF5UDZLFXOVI4O3NYZZUMMKTD3WA,Middleclass mobile with nice features,Ok working in good manner only,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RNVFQ8VGCFMUJ,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AE4Q5HEXH6CVA3BETM2ASTQKWWPA,Anil,AE4Q5HEXH6CVA3BETM2ASTQKWWPA,Not bad,"Fingerprint very good
Camera quality required improvement
Battery life just ok",Yes,B07X3P1N3Q,Not Deleted,Electric Blue,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RNWY7E8X6XVQZ,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGTRTFNJKZT5MN7JSIEXYG5XRIAQ,abhishek k.,AGTRTFNJKZT5MN7JSIEXYG5XRIAQ,Average product,Average,Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RBGSEY8MPEC51,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEYFPGWCDJVXQDHBUFTXFG5F4WTQ,Adarsh-H,AEYFPGWCDJVXQDHBUFTXFG5F4WTQ,Superb,Best phon,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R169PN9T3JBCU0,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGHWH3KJKAIAHT6RI5IXOUCP3WFQ,Syed mahammad rafi,AGHWH3KJKAIAHT6RI5IXOUCP3WFQ,Excellent mobile,Excellent mobile,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R18OC1GMHUFF9E,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEYBOKM2SIFDAXP5XP5UMVKTARZQ,Suneel rajpoot,AEYBOKM2SIFDAXP5XP5UMVKTARZQ,Good mobile,Good pics,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R10OUY4TYQ93ZQ,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFLF5VVKS6H4WKBZYGOXVNBUTSUQ,Amazon Customer,AFLF5VVKS6H4WKBZYGOXVNBUTSUQ,NA,NA,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R37B5WOIOA1MGJ,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGSS3X6B4SQ7UZQGU7ID5WBV5AJA,Vipin kumar,AGSS3X6B4SQ7UZQGU7ID5WBV5AJA,Best phone is this price,Like this product,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R4EH9WUUYP8RV,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGINJ7IU2I74BT5D4X5SIJMMIACA,lokesh,AGINJ7IU2I74BT5D4X5SIJMMIACA,Good,Like,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1413NJEUZ2350,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEKBVGQVLEFS7BFVNN4EWKOJDZ4Q,rahul b.,AEKBVGQVLEFS7BFVNN4EWKOJDZ4Q,Red note pro 8,Fingerprint reader is good,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3VE43PZTKZYX0,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEHU4VDNIA6F3MEPH7EDEEUMW6ZA,Mahesh,AEHU4VDNIA6F3MEPH7EDEEUMW6ZA,Heating,Good but heating issue,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2B23TK80NBVIW,4,08-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHZXCQR6WOTJ2Y4FU7GXPWZX2C6Q,Bhavesh,AHZXCQR6WOTJ2Y4FU7GXPWZX2C6Q,Good,Over all good ans suggest to purchase,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
